year,type,importance,event,image,link,
1995,thailand,1,น้ำท่วมใหญ่,flood 1995.jpg,https://th.wikipedia.org/wiki/%E0%B8%AD%E0%B8%B8%E0%B8%97%E0%B8%81%E0%B8%A0%E0%B8%B1%E0%B8%A2%E0%B9%83%E0%B8%99%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%84%E0%B8%97%E0%B8%A2_%E0%B8%9E.%E0%B8%A8._2538
1995,world,2,ภาพยนตร์ Toy Story ออกฉาย,toy story.png,https://en.wikipedia.org/wiki/Toy_Story
1996,thailand,4,สมรักษ์ คำสิงห์ ได้เหรียญทองโอลิมปิกเหรียญแรกของไทย,unlicensed somrak.jpg,https://th.wikipedia.org/wiki/%E0%B8%AA%E0%B8%A1%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B9%8C_%E0%B8%84%E0%B8%B3%E0%B8%AA%E0%B8%B4%E0%B8%87%E0%B8%AB%E0%B9%8C
1996,world,5,Pokemon เกมแรกวางขาย,pokemon.png,https://en.wikipedia.org/wiki/Pok%C3%A9mon_Red_and_Blue
1997,world,1,วิกฤติการณ์ต้มยำกุ้ง,asian financial crisis.png,https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B4%E0%B8%81%E0%B8%A4%E0%B8%95%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%87%E0%B8%B4%E0%B8%99%E0%B9%83%E0%B8%99%E0%B9%80%E0%B8%AD%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2_%E0%B8%9E.%E0%B8%A8._2540
1997,world,2,เจ้าหญิงไดอานาสิ้นพระชนม์,princess diana.jpg,"https://en.wikipedia.org/wiki/Death_of_Diana,_Princess_of_Wales"
1997,world,3,สหราชอาณาจักรคืนฮ่องกงให้จีน,hk handover.jpg,https://en.wikipedia.org/wiki/Hong_Kong_handover_ceremony
1997,world,4,Harry Potter เล่มแรกวางขาย,harry potter.jpg,https://en.wikipedia.org/wiki/Harry_Potter_and_the_Philosopher%27s_Stone
1998,thailand,2,พรรคไทยรักไทยก่อตั้ง,thairakthai.png,https://th.wikipedia.org/wiki/%E0%B8%9E%E0%B8%A3%E0%B8%A3%E0%B8%84%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B9%84%E0%B8%97%E0%B8%A2
1998,world,1,Google ก่อตั้ง,google.png,https://en.wikipedia.org/wiki/Google
1999,thailand,2,รถไฟฟ้า BTS สายแรกเปิดให้บริการ,bts.png,https://th.wikipedia.org/wiki/%E0%B8%A3%E0%B8%96%E0%B9%84%E0%B8%9F%E0%B8%9F%E0%B9%89%E0%B8%B2%E0%B8%9A%E0%B8%B5%E0%B8%97%E0%B8%B5%E0%B9%80%E0%B8%AD%E0%B8%AA
2000,thailand,3,นิตยสารอะเดย์เล่มแรกวางขาย,a day.jpg,https://th.wikipedia.org/wiki/%E0%B8%AD%E0%B8%B0%E0%B9%80%E0%B8%94%E0%B8%A2%E0%B9%8C
2001,thailand,2,ทักษิณ ชินวัตร เป็นนายกรัฐมนตรี,thaksin.jpg,https://th.wikipedia.org/wiki/%E0%B8%97%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%B4%E0%B8%93_%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%A7%E0%B8%B1%E0%B8%95%E0%B8%A3#%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%94%E0%B8%B3%E0%B8%A3%E0%B8%87%E0%B8%95%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%87%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%90%E0%B8%A1%E0%B8%99%E0%B8%95%E0%B8%A3%E0%B8%B5
