year,type,importance,event,image,link,
1946,thailand,2,พรรคประชาธิปัตย์_พรรคการเมืองที่เก่าแก่ที่สุดที่ยังทำงานอยู่_ก่อตั้ง,prachatipat.png,https://th.wikipedia.org/wiki/%E0%B8%9E%E0%B8%A3%E0%B8%A3%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B8%9B%E0%B8%B1%E0%B8%95%E0%B8%A2%E0%B9%8C
1946,world,3,ภาพยนตร์_It's_a_Wonderful_Life_ออกฉาย,it's_a_wonderful_life.jpg,https://en.wikipedia.org/wiki/It%27s_a_Wonderful_Life
1947,thailand,4,รัฐประหารโดยพลโทผิน_ชุณหะวัณ,coup_1947.jpg,https://th.wikipedia.org/wiki/%E0%B8%A3%E0%B8%B1%E0%B8%90%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B9%83%E0%B8%99%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%84%E0%B8%97%E0%B8%A2_%E0%B8%9E.%E0%B8%A8._2490
1949,world,1,เหมาเจ๋อตงขึ้นสู่อำนาจ,mao_zedong.jpg,https://en.wikipedia.org/wiki/Mao_Zedong
1950,thailand,4,พระราชพิธีบรมราชาภิเษกรัชกาลที่_9,rama_9_throne.jpg,https://th.wikipedia.org/wiki/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%9E%E0%B8%B4%E0%B8%98%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%B2%E0%B8%A0%E0%B8%B4%E0%B9%80%E0%B8%A9%E0%B8%81_%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%B2%E0%B8%8A_2493
1950,world,3,เริ่มสงครามเกาหลี,korean_war.jpg,https://en.wikipedia.org/wiki/Korean_War
1953,thailand,3,ศาลาเฉลิมไทยกลายเป็นโรงภาพยนตร์,chalermthai_theatre.jpg,https://th.wikipedia.org/wiki/%E0%B8%A8%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%89%E0%B8%A5%E0%B8%B4%E0%B8%A1%E0%B9%84%E0%B8%97%E0%B8%A2#%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%82%E0%B8%A3%E0%B8%88%E0%B8%99%E0%B9%8C%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%99%E0%B8%A7%E0%B8%B1%E0%B8%95%E0%B8%81%E0%B8%A3%E0%B8%A3%E0%B8%A1
1953,world,1,พระราชพิธีบรมราชาภิเษกสมเด็จพระราชินีนาถเอลิซาเบธที่_2_,elizabeth_ii.jpg,https://en.wikipedia.org/wiki/Elizabeth_II#Accession_and_coronation
1955,world,1,เริ่มสงครามเวียดนาม,vietnam_war.jpg,https://en.wikipedia.org/wiki/Vietnam_War
1955,world,2,โรซา_พาร์คส์_ปฏิเสธที่จะลุกจากที่นั่งของคนผิวขาวบนรถเมล์,rosa_parks.jpg,https://en.wikipedia.org/wiki/Rosa_Parks
